stock_id,signal_date,status,cancel_reason,entry_date,exit_date,exit_trigger_date
2618,20230526,skipped,Existing Position,,,
2618,20230529,skipped,Existing Position,,,
2618,20230601,entered,,20230602,20230609,20230608
2618,20230615,entered,,20230616,20230627,20230626
2618,20231103,entered,,20231106,20231109,20231108
2618,20231116,entered,,20231117,20231124,20231123
2618,20240411,entered,,20240412,20240416,20240415
2618,20241111,entered,,20241112,20241121,20241121
2618,20250506,entered,,20250507,20250516,20250516
2618,20260120,entered,,20260121,20260130,20260130
2618,20260122,skipped,Existing Position,,,
2618,20260529,entered,,20260601,20260610,20260610
2618,20260601,skipped,Existing Position,,,
2630,20230609,entered,,20230612,20230613,20230612
2630,20231115,entered,,20231116,20231123,20231122
2630,20250507,entered,,20250508,20250514,20250513
2633,20230306,entered,,20230307,20230314,20230313
2633,20230517,entered,,20230518,20230525,20230524
2633,20251110,entered,,20251111,20251118,20251117
2634,20220801,entered,,20220802,20220809,20220808
2634,20220802,skipped,Existing Position,,,
2634,20230209,entered,,20230210,20230221,20230221
2634,20230309,entered,,20230310,20230314,20230313
2634,20231124,entered,,20231127,20231204,20231201
2634,20240401,entered,,20240402,20240415,20240415
2634,20250806,entered,,20250807,20250818,20250818
2634,20250808,skipped,Existing Position,,,
2634,20250818,entered,,20250819,20250820,20250819
2634,20250829,entered,,20250901,20250902,20250901
2634,20260108,entered,,20260109,20260120,20260120
2634,20260622,entered,,20260623,20260626,20260625
2636,20220530,entered,,20220531,20220613,20220610
2637,20230223,entered,,20230224,20230309,20230309
2637,20230302,skipped,Existing Position,,,
2637,20231127,entered,,20231128,20231207,20231206
2637,20231201,skipped,Existing Position,,,
2637,20240221,entered,,20240222,20240305,20240305
2637,20240226,skipped,Existing Position,,,
2637,20240229,skipped,Existing Position,,,
2637,20240412,entered,,20240415,20240417,20240416
2637,20240507,entered,,20240508,20240509,20240508
2637,20240924,entered,,20240925,20241007,20241004
2637,20241001,skipped,Existing Position,,,
2637,20241111,entered,,20241112,20241121,20241121
2637,20250724,entered,,20250725,20250801,20250731
2637,20260109,entered,,20260112,20260119,20260116
2637,20260303,entered,,20260304,20260305,20260304
2637,20260416,entered,,20260417,20260424,20260423
2637,20260506,entered,,20260507,20260511,20260508
2637,20260605,entered,,20260608,20260611,20260610
2637,20260820,entered,,20260821,20260825,20260824
2641,20240229,entered,,20240301,20240308,20240307
2641,20240528,entered,,20240529,20240605,20240604
2641,20250513,entered,,20250514,20250516,20250515
2641,20250814,entered,,20250815,20250826,20250826
2641,20250818,skipped,Existing Position,,,
2722,20230621,cancelled,Gap >5%,,,
2727,20230214,entered,,20230215,20230224,20230224
2727,20230601,entered,,20230602,20230613,20230613
2727,20230602,skipped,Existing Position,,,
2731,20230206,entered,,20230207,20230214,20230213
2731,20230328,entered,,20230329,20230412,20230412
2731,20230329,skipped,Existing Position,,,
2731,20230330,skipped,Existing Position,,,
2731,20250522,entered,,20250523,20250604,20250604
2731,20250523,skipped,Existing Position,,,
2732,20230214,entered,,20230215,20230222,20230221
2739,20240506,entered,,20240507,20240508,20240507
2743,20240517,entered,,20240520,20240521,20240520
2745,20250522,entered,,20250523,20250527,20250526
2748,20230117,entered,,20230130,20230131,20230130
2748,20230220,entered,,20230221,20230301,20230224
2748,20230523,entered,,20230524,20230526,20230525
2903,20240314,entered,,20240315,20240326,20240326
2903,20240315,skipped,Existing Position,,,
2903,20260204,entered,,20260205,20260225,20260225
2903,20260605,entered,,20260608,20260617,20260617
2906,20240216,entered,,20240219,20240226,20240223
2913,20230728,entered,,20230731,20230804,20230802
2913,20230801,skipped,Existing Position,,,
2913,20240614,entered,,20240617,20240624,20240621
2913,20240716,entered,,20240717,20240723,20240722
2913,20240927,entered,,20240930,20241004,20241001
2915,20221114,entered,,20221115,20221122,20221121
2915,20221205,entered,,20221206,20221213,20221212
2915,20230605,entered,,20230606,20230613,20230612
2915,20231115,entered,,20231116,20231121,20231120
2915,20240711,entered,,20240712,20240723,20240722
2915,20240712,skipped,Existing Position,,,
2915,20240716,skipped,Existing Position,,,
2915,20250703,entered,,20250704,20250709,20250708
2915,20260603,entered,,20260604,20260615,20260615
3003,20230607,entered,,20230608,20230619,20230619
3003,20241204,entered,,20241205,20241209,20241206
3005,20230307,entered,,20230308,20230317,20230317
3005,20230308,skipped,Existing Position,,,
3005,20230417,entered,,20230418,20230427,20230426
3005,20240313,entered,,20240314,20240315,20240314
3005,20250219,entered,,20250220,20250227,20250226
3005,20250520,entered,,20250521,20250528,20250527
3005,20250805,entered,,20250806,20250813,20250812
3005,20250815,entered,,20250818,20250827,20250827
3005,20250826,skipped,Existing Position,,,
3005,20250828,entered,,20250829,20250909,20250909
3005,20260514,entered,,20260515,20260520,20260519
3005,20260817,entered,,20260818,20260825,20260824
3006,20221111,entered,,20221114,20221123,20221123
3006,20230130,entered,,20230131,20230209,20230209
3006,20230202,skipped,Existing Position,,,
3006,20230331,entered,,20230406,20230414,20230413
3006,20230529,entered,,20230530,20230608,20230608
3006,20230914,entered,,20230915,20230922,20230921
3006,20230915,skipped,Existing Position,,,
3006,20231012,entered,,20231013,20231020,20231019
3006,20231123,entered,,20231124,20231127,20231124
3006,20240301,cancelled,Gap >5%,,,
3006,20240613,entered,,20240614,20240625,20240625
3006,20251223,entered,,20251224,20251230,20251229
3010,20240702,entered,,20240703,20240709,20240708
3011,20230309,entered,,20230310,20230321,20230321
3011,20230410,entered,,20230411,20230420,20230420
3011,20230411,skipped,Existing Position,,,
3011,20230619,entered,,20230620,20230704,20230703
3011,20230620,skipped,Existing Position,,,
3011,20230731,entered,,20230801,20230802,20230801
3013,20230530,entered,,20230531,20230609,20230609
3013,20240215,entered,,20240216,20240229,20240227
3013,20240603,entered,,20240604,20240605,20240604
3013,20241018,entered,,20241021,20241030,20241029
3013,20250107,entered,,20250108,20250114,20250113
3013,20250224,entered,,20250225,20250303,20250227
3013,20251020,entered,,20251021,20251022,20251021
3014,20230608,entered,,20230609,20230616,20230615
3014,20230714,entered,,20230717,20230726,20230726
3014,20240320,entered,,20240321,20240325,20240322
3014,20260521,entered,,20260522,20260602,20260602
3014,20260624,entered,,20260625,20260629,20260626
3016,20240711,entered,,20240712,20240719,20240718
3016,20260318,entered,,20260319,20260323,20260320
3016,20260420,entered,,20260421,20260424,20260423
3016,20260421,skipped,Existing Position,,,
3017,20220117,entered,,20220118,20220126,20220125
3017,20231227,entered,,20231228,20240105,20240104
3017,20231229,skipped,Existing Position,,,
3019,20241213,entered,,20241216,20241225,20241225
3019,20241216,skipped,Existing Position,,,
3019,20241219,skipped,Existing Position,,,
3019,20250211,entered,,20250212,20250220,20250219
3019,20250612,entered,,20250613,20250618,20250617
3019,20250801,entered,,20250804,20250808,20250807
3019,20260106,entered,,20260107,20260112,20260109
3019,20260128,entered,,20260129,20260203,20260202
3022,20220808,entered,,20220809,20220818,20220818
3022,20221124,entered,,20221125,20221206,20221206
3022,20230217,entered,,20230220,20230222,20230221
3022,20230517,entered,,20230518,20230522,20230519
3022,20250514,entered,,20250515,20250520,20250519
3023,20260130,entered,,20260202,20260211,20260211
3023,20260506,entered,,20260507,20260514,20260513
3023,20260605,entered,,20260608,20260611,20260610
3024,20240516,entered,,20240517,20240524,20240523
3027,20221129,entered,,20221130,20221209,20221209
3027,20221130,skipped,Existing Position,,,
3027,20221202,skipped,Existing Position,,,
3027,20230131,entered,,20230201,20230206,20230203
3027,20250516,entered,,20250519,20250520,20250519
3029,20230727,entered,,20230728,20230804,20230802
3029,20230731,skipped,Existing Position,,,
3029,20240625,entered,,20240626,20240705,20240705
3029,20241210,entered,,20241211,20241213,20241212
3029,20250718,entered,,20250721,20250723,20250722
3030,20250618,entered,,20250619,20250630,20250630
3030,20250807,entered,,20250808,20250819,20250819
3030,20250808,skipped,Existing Position,,,
3030,20250814,skipped,Existing Position,,,
3030,20251222,entered,,20251223,20251231,20251230
3032,20250722,entered,,20250723,20250801,20250801
3033,20230714,entered,,20230717,20230720,20230719
3033,20240130,entered,,20240131,20240220,20240220
3033,20240410,entered,,20240411,20240416,20240415
3033,20240826,entered,,20240827,20240903,20240902
3033,20260427,entered,,20260428,20260508,20260508
3033,20260504,skipped,Existing Position,,,
3033,20260515,entered,,20260518,20260526,20260525
3034,20221111,entered,,20221114,20221123,20221122
3034,20230914,entered,,20230915,20230921,20230920
3034,20230915,skipped,Existing Position,,,
3034,20231106,entered,,20231107,20231109,20231108
3034,20260506,entered,,20260507,20260518,20260515
3035,20230202,entered,,20230203,20230214,20230214
3035,20230529,entered,,20230530,20230606,20230605
3035,20230615,entered,,20230616,20230629,20230629
3035,20231129,entered,,20231130,20231207,20231206
3035,20240617,entered,,20240618,20240625,20240624
3035,20240716,entered,,20240717,20240719,20240718
3035,20251022,entered,,20251023,20251031,20251030
3035,20260127,entered,,20260128,20260130,20260129
3035,20260421,entered,,20260422,20260424,20260423
3036,20250617,entered,,20250618,20250625,20250624
3036,20250918,entered,,20250919,20251001,20251001
3036,20250919,skipped,Existing Position,,,
3036,20251105,entered,,20251106,20251110,20251107
3036,20260128,entered,,20260129,20260130,20260129
3036,20260513,entered,,20260514,20260515,20260514
3037,20230323,entered,,20230324,20230329,20230328
3037,20230915,entered,,20230918,20230919,20230918
3037,20231121,entered,,20231122,20231201,20231201
3037,20231211,entered,,20231212,20231213,20231212
3037,20240226,entered,,20240227,20240229,20240227
3037,20240716,entered,,20240717,20240722,20240719
3037,20241023,entered,,20241024,20241025,20241024
3037,20241107,entered,,20241108,20241113,20241112
3037,20250703,entered,,20250704,20250715,20250715
3037,20250709,skipped,Existing Position,,,
3037,20250710,skipped,Existing Position,,,
3037,20250716,entered,,20250717,20250723,20250722
3037,20250729,entered,,20250730,20250805,20250804
3037,20250919,entered,,20250922,20250930,20250926
3037,20251016,entered,,20251017,20251023,20251022
3037,20251209,entered,,20251210,20251217,20251216
3037,20260113,entered,,20260114,20260123,20260123
3038,20230331,entered,,20230406,20230417,20230417
3038,20230411,skipped,Existing Position,,,
3038,20230519,entered,,20230522,20230531,20230531
3042,20240312,entered,,20240313,20240322,20240322
3042,20240319,skipped,Existing Position,,,
3042,20240522,entered,,20240523,20240603,20240603
3042,20260526,cancelled,Gap >5%,,,
3044,20230725,entered,,20230726,20230728,20230727
3044,20230731,entered,,20230801,20230802,20230801
3044,20231213,entered,,20231214,20231220,20231219
3044,20250617,entered,,20250618,20250627,20250627
3044,20251015,entered,,20251016,20251028,20251028
3044,20251222,entered,,20251223,20260105,20260105
3044,20251224,skipped,Existing Position,,,
3044,20260123,entered,,20260126,20260202,20260130
3044,20260126,skipped,Existing Position,,,
3044,20260415,entered,,20260416,20260427,20260427
3045,20240702,entered,,20240703,20240709,20240708
3045,20240705,skipped,Existing Position,,,
3045,20251226,entered,,20251229,20260106,20260105
3045,20260417,entered,,20260420,20260429,20260429
3046,20230220,entered,,20230221,20230223,20230222
3046,20230608,entered,,20230609,20230616,20230615
3047,20240703,entered,,20240704,20240710,20240709
3048,20260506,entered,,20260507,20260518,20260518
3048,20260511,skipped,Existing Position,,,
3048,20260512,skipped,Existing Position,,,
3048,20260518,entered,,20260519,20260526,20260525
3055,20260513,entered,,20260514,20260515,20260514
3056,20230725,entered,,20230726,20230804,20230802
3056,20240607,entered,,20240611,20240613,20240612
3056,20240716,entered,,20240717,20240726,20240723
3059,20221117,entered,,20221118,20221129,20221129
3059,20231116,entered,,20231117,20231128,20231127
3059,20240410,entered,,20240411,20240417,20240416
3059,20250207,entered,,20250210,20250217,20250214
3059,20250217,entered,,20250218,20250303,20250227
3059,20250815,entered,,20250818,20250825,20250822
3060,20240515,entered,,20240516,20240520,20240517
3060,20251112,entered,,20251113,20251119,20251118
3060,20260603,entered,,20260604,20260605,20260604
3062,20230217,entered,,20230220,20230301,20230224
3062,20230418,entered,,20230419,20230424,20230421
3062,20240513,entered,,20240514,20240523,20240523
3062,20240614,entered,,20240617,20240620,20240619
3062,20240617,skipped,Existing Position,,,
3062,20260119,entered,,20260120,20260129,20260129
3071,20230704,entered,,20230705,20230711,20230710
3078,20230330,entered,,20230331,20230414,20230414
3078,20230331,skipped,Existing Position,,,
3078,20230523,entered,,20230524,20230529,20230526
3078,20230612,entered,,20230613,20230627,20230626
3078,20230613,skipped,Existing Position,,,
3078,20231012,entered,,20231013,20231019,20231018
3078,20240215,entered,,20240216,20240227,20240227
3078,20250808,entered,,20250811,20250821,20250820
3078,20250813,skipped,Existing Position,,,
3081,20220809,entered,,20220810,20220819,20220819
3081,20230207,entered,,20230208,20230215,20230214
3081,20240205,entered,,20240215,20240221,20240220
3081,20240215,skipped,Existing Position,,,
3081,20240903,entered,,20240904,20240912,20240911
3081,20250710,entered,,20250711,20250714,20250711
3088,20230330,entered,,20230331,20230406,20230331
3088,20250206,entered,,20250207,20250214,20250213
3090,20251017,entered,,20251020,20251030,20251029
3090,20251021,skipped,Existing Position,,,
3090,20251022,skipped,Existing Position,,,
3090,20251023,skipped,Existing Position,,,
3090,20251028,skipped,Existing Position,,,
3090,20251209,entered,,20251210,20251216,20251215
3090,20251210,skipped,Existing Position,,,
3090,20260413,entered,,20260414,20260423,20260422
3090,20260414,skipped,Existing Position,,,
3090,20260518,cancelled,Gap >5%,,,
3093,20260608,entered,,20260609,20260611,20260610
3105,20220606,entered,,20220607,20220609,20220608
3105,20230110,entered,,20230111,20230201,20230201
3105,20230111,skipped,Existing Position,,,
3105,20230328,entered,,20230329,20230330,20230329
3105,20240202,entered,,20240205,20240223,20240223
3105,20240620,entered,,20240621,20240702,20240702
3105,20250217,entered,,20250218,20250227,20250227
3105,20250219,skipped,Existing Position,,,
3105,20250220,skipped,Existing Position,,,
3105,20250925,entered,,20250926,20250930,20250926
3105,20251009,cancelled,Below Signal Low,,,
3105,20251104,entered,,20251105,20251110,20251107
3105,20251105,skipped,Existing Position,,,
3105,20251210,entered,,20251211,20251218,20251217
3141,20230131,entered,,20230201,20230213,20230210
3147,20241226,entered,,20241227,20250106,20250103
3149,20251008,entered,,20251009,20251014,20251013
3149,20260526,entered,,20260527,20260605,20260605
3162,20221202,entered,,20221205,20221207,20221206
3162,20250516,entered,,20250519,20250523,20250522
3163,20220531,entered,,20220601,20220613,20220613
3163,20220601,skipped,Existing Position,,,
3163,20230523,entered,,20230524,20230531,20230530
3163,20230525,skipped,Existing Position,,,
3163,20230731,entered,,20230801,20230802,20230801
3163,20231129,entered,,20231130,20231206,20231205
3163,20231211,entered,,20231212,20231219,20231218
3163,20240515,entered,,20240516,20240517,20240516
3163,20240523,entered,,20240524,20240531,20240530
3163,20240618,entered,,20240619,20240625,20240624
3163,20240619,skipped,Existing Position,,,
3163,20241011,entered,,20241014,20241017,20241016
3163,20250106,entered,,20250107,20250114,20250113
3163,20250829,entered,,20250901,20250902,20250901
3167,20250711,entered,,20250714,20250723,20250722
3167,20250714,skipped,Existing Position,,,
3167,20250722,skipped,Existing Position,,,
3189,20221109,entered,,20221110,20221121,20221121
3189,20230201,entered,,20230202,20230207,20230206
3189,20230526,entered,,20230529,20230605,20230602
3189,20240710,cancelled,Gap >5%,,,
3189,20241225,entered,,20241226,20241231,20241230
3189,20250106,entered,,20250107,20250110,20250109
3189,20250219,entered,,20250220,20250227,20250226
3189,20250716,entered,,20250717,20250728,20250728
3189,20250729,entered,,20250730,20250801,20250731
3189,20250826,entered,,20250827,20250902,20250901
3189,20251007,entered,,20251008,20251015,20251014
3189,20251017,entered,,20251020,20251022,20251021
3189,20251205,entered,,20251208,20251215,20251212
3189,20260107,entered,,20260108,20260109,20260108
3189,20260422,entered,,20260423,20260424,20260423
3207,20220817,entered,,20220818,20220824,20220823
3207,20230202,entered,,20230203,20230210,20230209
3207,20240314,entered,,20240315,20240321,20240320
3209,20260317,entered,,20260318,20260320,20260319
3211,20251211,entered,,20251212,20251223,20251223
3211,20251219,skipped,Existing Position,,,
3211,20251222,skipped,Existing Position,,,
3217,20230614,entered,,20230615,20230628,20230627
3217,20231108,entered,,20231109,20231120,20231120
3217,20240102,entered,,20240103,20240105,20240104
3217,20240222,entered,,20240223,20240227,20240226
3217,20260521,entered,,20260522,20260529,20260528
3217,20260522,skipped,Existing Position,,,
3227,20231120,entered,,20231121,20231130,20231130
3227,20231121,skipped,Existing Position,,,
3227,20231122,skipped,Existing Position,,,
3227,20231129,skipped,Existing Position,,,
3227,20240529,entered,,20240530,20240603,20240531
3227,20240620,entered,,20240621,20240624,20240621
3227,20250217,entered,,20250218,20250225,20250224
3227,20250219,skipped,Existing Position,,,
3227,20250909,entered,,20250910,20250912,20250911
3231,20221209,entered,,20221212,20221221,20221221
3231,20230130,entered,,20230131,20230209,20230209
3231,20230323,entered,,20230324,20230407,20230407
3231,20230327,skipped,Existing Position,,,
3231,20230330,skipped,Existing Position,,,
3231,20230410,entered,,20230411,20230420,20230420
3231,20231229,entered,,20240102,20240103,20240102
3231,20240329,entered,,20240401,20240410,20240409
3231,20240403,skipped,Existing Position,,,
3231,20240716,entered,,20240717,20240719,20240718
3231,20241009,entered,,20241011,20241022,20241022
3231,20241011,skipped,Existing Position,,,
3231,20241025,entered,,20241028,20241105,20241104
3231,20241105,entered,,20241106,20241113,20241112
3231,20241108,skipped,Existing Position,,,
3231,20250514,entered,,20250515,20250520,20250519
3231,20250625,entered,,20250626,20250630,20250627
3231,20250811,entered,,20250812,20250814,20250813
3231,20250925,entered,,20250926,20251009,20251009
3231,20251001,skipped,Existing Position,,,
3231,20251205,entered,,20251208,20251212,20251211
3231,20260102,entered,,20260105,20260112,20260109
3231,20260107,skipped,Existing Position,,,
3231,20260420,entered,,20260421,20260430,20260430
3231,20260421,skipped,Existing Position,,,
3234,20241009,entered,,20241011,20241015,20241014
3236,20260105,entered,,20260106,20260109,20260108
3236,20260701,entered,,20260702,20260706,20260703
3260,20230322,entered,,20230323,20230329,20230328
3260,20230323,skipped,Existing Position,,,
3260,20230324,skipped,Existing Position,,,
3260,20230331,entered,,20230406,20230417,20230417
3260,20230411,skipped,Existing Position,,,
3260,20230529,entered,,20230530,20230607,20230606
3260,20230616,entered,,20230619,20230627,20230626
3260,20230915,entered,,20230918,20230920,20230919
3260,20231013,entered,,20231016,20231026,20231025
3260,20240219,entered,,20240220,20240227,20240226
3260,20240412,entered,,20240415,20240417,20240416
3260,20250217,entered,,20250218,20250227,20250227
3260,20250218,skipped,Existing Position,,,
3260,20250514,entered,,20250515,20250526,20250526
3260,20250515,skipped,Existing Position,,,
3260,20250606,entered,,20250609,20250616,20250613
3260,20250812,entered,,20250813,20250820,20250819
3260,20250814,skipped,Existing Position,,,
3260,20250905,entered,,20250908,20250917,20250917
3260,20250910,skipped,Existing Position,,,
3260,20250912,skipped,Existing Position,,,
3260,20250915,skipped,Existing Position,,,
3260,20250916,skipped,Existing Position,,,
3260,20250918,entered,,20250919,20250930,20250926
3260,20260824,entered,,20260825,20260826,20260825
3264,20221111,entered,,20221114,20221123,20221123
3264,20230307,entered,,20230308,20230313,20230310
3264,20230613,entered,,20230614,20230621,20230620
3264,20230615,skipped,Existing Position,,,
3264,20230619,skipped,Existing Position,,,
3264,20230728,entered,,20230731,20230801,20230731
3264,20231201,entered,,20231204,20231213,20231213
3264,20231204,skipped,Existing Position,,,
3264,20231206,skipped,Existing Position,,,
3264,20240319,entered,,20240320,20240325,20240322
3264,20240604,entered,,20240605,20240617,20240617
3264,20250512,entered,,20250513,20250514,20250513
3264,20250908,entered,,20250909,20250918,20250918
3264,20250909,skipped,Existing Position,,,
3264,20251031,entered,,20251103,20251110,20251107
3264,20251208,entered,,20251209,20251216,20251215
3264,20260706,entered,,20260707,20260708,20260707
3265,20230918,entered,,20230919,20230921,20230920
3265,20240123,entered,,20240124,20240131,20240130
3265,20260113,entered,,20260114,20260123,20260123
3265,20260505,entered,,20260506,20260511,20260508
3276,20231115,entered,,20231116,20231120,20231117
3290,20230223,entered,,20230224,20230306,20230303
3290,20230308,cancelled,Gap >5%,,,
3290,20230330,entered,,20230331,20230412,20230411
3293,20230109,entered,,20230110,20230117,20230116
3294,20250731,entered,,20250801,20250806,20250805
3311,20250909,entered,,20250910,20250912,20250911
3312,20240201,entered,,20240202,20240222,20240222
3312,20240216,skipped,Existing Position,,,
3312,20240227,entered,,20240229,20240311,20240308
3312,20260514,entered,,20260515,20260519,20260518
3312,20260525,entered,,20260526,20260604,20260604
3317,20260505,entered,,20260506,20260511,20260508
3324,20220106,entered,,20220107,20220118,20220118
3324,20220107,skipped,Existing Position,,,
3324,20220110,skipped,Existing Position,,,
3324,20221214,entered,,20221215,20221220,20221219
3324,20231116,entered,,20231117,20231128,20231127
3324,20240130,entered,,20240131,20240201,20240131
3325,20230607,entered,,20230608,20230615,20230614
3338,20240216,entered,,20240219,20240221,20240220
3338,20240301,entered,,20240304,20240311,20240308
3338,20240307,skipped,Existing Position,,,
3339,20240409,entered,,20240410,20240417,20240416
3346,20230324,entered,,20230327,20230406,20230331
3346,20230613,entered,,20230614,20230621,20230620
3346,20230614,skipped,Existing Position,,,
3346,20231012,entered,,20231013,20231020,20231019
3346,20231222,entered,,20231225,20240102,20231229
3356,20240401,entered,,20240402,20240411,20240410
3362,20231121,entered,,20231122,20231201,20231201
3362,20231123,skipped,Existing Position,,,
3362,20240123,entered,,20240124,20240202,20240202
3362,20240130,skipped,Existing Position,,,
3362,20260605,cancelled,Below Signal Low,,,
3363,20231129,entered,,20231130,20231205,20231204
3363,20240201,entered,,20240202,20240222,20240222
3363,20240219,skipped,Existing Position,,,
3363,20240620,entered,,20240621,20240625,20240624
3363,20250108,entered,,20250109,20250114,20250113
3363,20250710,entered,,20250711,20250715,20250714
3363,20250731,entered,,20250801,20250808,20250807
3372,20260120,entered,,20260121,20260122,20260121
3374,20231106,entered,,20231107,20231114,20231113
3374,20240607,entered,,20240611,20240620,20240619
3374,20240708,entered,,20240709,20240715,20240712
3374,20250922,entered,,20250923,20250930,20250926
3374,20251103,entered,,20251104,20251105,20251104
3374,20260108,entered,,20260109,20260120,20260120
3374,20260512,entered,,20260513,20260519,20260518
3374,20260624,entered,,20260625,20260626,20260625
3376,20231117,entered,,20231120,20231124,20231123
3376,20240215,entered,,20240216,20240220,20240219
3376,20240520,entered,,20240521,20240528,20240527
3376,20241204,entered,,20241205,20241211,20241210
3376,20250217,entered,,20250218,20250303,20250227
3376,20250723,entered,,20250724,20250731,20250730
3376,20260828,cancelled,Missing T+1 Open,,,
3380,20220804,entered,,20220805,20220812,20220811
3380,20221123,entered,,20221124,20221128,20221125
3380,20221129,entered,,20221130,20221209,20221209
3380,20230307,entered,,20230308,20230317,20230317
3380,20230418,entered,,20230419,20230424,20230421
3380,20230531,entered,,20230601,20230608,20230607
3380,20230616,entered,,20230619,20230628,20230627
3380,20230703,entered,,20230704,20230711,20230710
3380,20231226,entered,,20231227,20240104,20240103
3380,20240122,entered,,20240123,20240201,20240201
3380,20260114,entered,,20260115,20260119,20260116
3380,20260529,entered,,20260601,20260608,20260605
3380,20260602,skipped,Existing Position,,,
3390,20220822,entered,,20220823,20220830,20220829
3406,20221115,entered,,20221116,20221125,20221125
3406,20221117,skipped,Existing Position,,,
3406,20230605,entered,,20230606,20230607,20230606
3406,20231214,entered,,20231215,20231220,20231219
3406,20240321,entered,,20240322,20240327,20240326
3413,20220118,cancelled,Below Signal Low,,,
3413,20240314,entered,,20240315,20240326,20240326
3413,20240315,skipped,Existing Position,,,
3413,20240926,entered,,20240927,20241001,20240930
3413,20260630,entered,,20260701,20260713,20260713
3441,20220810,entered,,20220811,20220818,20220817
3441,20230323,entered,,20230324,20230327,20230324
3450,20240215,entered,,20240216,20240229,20240227
3450,20240304,entered,,20240305,20240311,20240308
3450,20240305,skipped,Existing Position,,,
3450,20240410,entered,,20240411,20240412,20240411
3450,20240516,entered,,20240517,20240528,20240528
3450,20240517,skipped,Existing Position,,,
3450,20240520,skipped,Existing Position,,,
3450,20241015,entered,,20241016,20241028,20241025
3450,20250917,entered,,20250918,20250930,20250930
3450,20250922,skipped,Existing Position,,,
3450,20251208,entered,,20251209,20251216,20251215
3454,20221129,entered,,20221130,20221206,20221205
3454,20230302,entered,,20230303,20230315,20230314
3455,20240704,entered,,20240705,20240712,20240711
3483,20230703,entered,,20230704,20230707,20230706
3483,20231120,entered,,20231121,20231124,20231123
3483,20240124,entered,,20240125,20240126,20240125
3483,20240202,entered,,20240205,20240215,20240205
3483,20240517,entered,,20240520,20240529,20240529
3483,20240521,skipped,Existing Position,,,
3483,20240522,skipped,Existing Position,,,
3483,20240529,entered,,20240530,20240606,20240605
3490,20260818,entered,,20260819,20260825,20260824
3491,20220607,entered,,20220608,20220617,20220617
3491,20230308,entered,,20230309,20230317,20230316
3491,20240522,entered,,20240523,20240531,20240530
3491,20250108,entered,,20250109,20250110,20250109
3498,20260505,entered,,20260506,20260508,20260507
3515,20230613,entered,,20230614,20230615,20230614
3515,20231208,entered,,20231211,20231213,20231212
3515,20231218,entered,,20231219,20231228,20231228
3532,20250922,entered,,20250923,20250924,20250923
3535,20240520,entered,,20240521,20240530,20240529
3535,20240618,entered,,20240619,20240627,20240626
3535,20260505,entered,,20260506,20260507,20260506
3540,20230522,entered,,20230523,20230531,20230530
3543,20250924,entered,,20250925,20250930,20250926
3545,20230216,entered,,20230217,20230302,20230302
3545,20230411,cancelled,Gap >5%,,,
3545,20230918,entered,,20230919,20230921,20230920
3545,20231116,entered,,20231117,20231128,20231128
3545,20231120,skipped,Existing Position,,,
3545,20241217,entered,,20241218,20241225,20241224
3545,20260508,entered,,20260511,20260518,20260515
3551,20250805,entered,,20250806,20250815,20250815
3552,20220530,cancelled,Below Signal Low,,,
3552,20221202,entered,,20221205,20221207,20221206
3558,20230207,entered,,20230208,20230217,20230217
3558,20230728,cancelled,Gap >5%,,,
3558,20230731,entered,,20230801,20230804,20230802
3563,20240429,entered,,20240430,20240503,20240502
3580,20260512,entered,,20260513,20260515,20260514
3581,20260120,entered,,20260121,20260123,20260122
3583,20230609,entered,,20230612,20230615,20230614
3583,20231201,entered,,20231204,20231206,20231205
3583,20240122,entered,,20240123,20240129,20240126
3583,20240620,entered,,20240621,20240625,20240624
3587,20240216,entered,,20240219,20240229,20240229
3587,20260513,entered,,20260514,20260515,20260514
3588,20231115,entered,,20231116,20231128,20231127
3588,20240220,entered,,20240221,20240226,20240223
3591,20230523,entered,,20230524,20230526,20230525
3591,20241204,entered,,20241205,20241217,20241216
3594,20230530,entered,,20230531,20230609,20230609
3596,20220325,entered,,20220328,20220408,20220408
3596,20220729,entered,,20220801,20220808,20220805
3596,20220804,skipped,Existing Position,,,
3596,20220808,entered,,20220809,20220812,20220811
3596,20230608,entered,,20230609,20230616,20230615
3596,20230703,entered,,20230704,20230713,20230713
3596,20240313,entered,,20240314,20240325,20240325
3596,20240320,skipped,Existing Position,,,
3596,20260625,entered,,20260626,20260629,20260626
3605,20240828,entered,,20240829,20240905,20240904
3605,20250624,entered,,20250625,20250627,20250626
3605,20250813,entered,,20250814,20250815,20250814
3605,20260430,entered,,20260504,20260505,20260504
3615,20260515,entered,,20260518,20260521,20260520
3622,20240202,entered,,20240205,20240215,20240205
3622,20240322,entered,,20240325,20240401,20240329
3622,20240326,skipped,Existing Position,,,
3622,20240402,entered,,20240403,20240410,20240409
3624,20230209,entered,,20230210,20230221,20230221
3624,20260512,entered,,20260513,20260521,20260520
3624,20260515,skipped,Existing Position,,,
3628,20251028,entered,,20251029,20251105,20251104
3645,20250630,entered,,20250701,20250707,20250704
3645,20250804,entered,,20250805,20250812,20250811
3663,20250617,entered,,20250618,20250620,20250619
3663,20250717,entered,,20250718,20250721,20250718
3665,20230216,entered,,20230217,20230223,20230222
3665,20240604,entered,,20240605,20240607,20240606
3665,20240614,entered,,20240617,20240624,20240621
